location,season,weather_cond,humidity,wind_speed,pressure,temperature
Khon Kaen,Rainy,Overcast,71.69336899,6.331596469,1009.827279,20.4824902
Khon Kaen,Summer,Cloudy,89.08884192,5.945335481,1007.162935,28.10591587
Phuket,Rainy,Sunny,89.64294148,13.8109382,1008.370219,21.219041
Bangkok,Summer,Overcast,37.48253383,11.03549631,994.1715095,29.67764458
Chiang Mai,Summer,Cloudy,42.37553971,24.25595908,998.5179664,27.69120523
Bangkok,Rainy,Overcast,71.85932922,26.96181626,995.5059428,23.29500639
Chiang Mai,Winter,Cloudy,94.12857937,18.2533691,1013.767897,12.55053228
Phuket,Winter,Sunny,56.63934373,20.09738657,1000.747653,25.8953068
Khon Kaen,Rainy,Sunny,59.05706721,5.490785511,1010.394096,27.54900768
Khon Kaen,Winter,Overcast,,5.043530943,1006.533978,19.68414913
Phuket,Summer,Sunny,60.8945127,10.56253786,1003.294354,31.64716707
Bangkok,Summer,Cloudy,40.50274617,9.863461944,997.413512,32.17594524
Phuket,Summer,Overcast,93.57735585,0.573866578,1013.365534,22.95810785
Bangkok,Summer,Overcast,71.02829157,2.94919731,1006.86746,27.67258116
Bangkok,Winter,Overcast,48.32172531,11.07483506,1006.495214,22.60259743
Chiang Mai,Rainy,Overcast,52.71638608,26.5902543,1002.721096,21.19348983
Bangkok,Winter,Overcast,69.20076909,7.825337799,999.6563358,17.27326867
Khon Kaen,Summer,Sunny,48.32210037,7.419482658,997.6453865,33.47815319
Khon Kaen,Winter,Sunny,63.86329293,4.747650481,1018.531284,21.3277155
Khon Kaen,Rainy,Cloudy,,27.18142068,1013.561736,23.59609877
Chiang Mai,Rainy,Overcast,77.2297314,19.2547945,1014.55987,19.20684078
Khon Kaen,Rainy,Sunny,36.89074558,25.66642061,1004.956938,29.69413564
Phuket,Summer,Sunny,42.06406098,28.42509253,1006.175133,35.36939042
Chiang Mai,Rainy,Cloudy,63.8793403,5.519544471,1012.154266,21.79649693
Chiang Mai,Rainy,Cloudy,60.29988893,14.2898958,1006.606058,22.56628651
Khon Kaen,Summer,Sunny,62.27739081,2.279782589,1003.187392,34.55024367
Chiang Mai,Rainy,Cloudy,84.65000326,10.268803,997.3503365,20.4995346
Chiang Mai,Summer,Cloudy,49.29949187,7.855234819,1010.12226,29.18469674
Khon Kaen,Summer,Cloudy,90.44231078,4.572840117,1010.06194,23.7409049
Chiang Mai,Rainy,Sunny,53.28613099,7.019834634,1010.45967,24.34185691
Khon Kaen,Rainy,Overcast,26.41419248,7.98363585,995.9760302,30.43295414
Khon Kaen,Rainy,Sunny,28.52574962,26.77081384,1006.325897,32.96878301
Phuket,Rainy,Overcast,25.9606471,23.95078883,1001.676244,30.7142456
Khon Kaen,Winter,Sunny,78.02033557,29.68370419,993.8653837,21.76247163
Chiang Mai,Rainy,Cloudy,33.2986454,2.776710274,1008.035581,26.11324497
Khon Kaen,Summer,Overcast,77.74232737,20.83555178,1019.805676,25.03617342
Chiang Mai,Summer,Sunny,63.77977039,16.94025844,1009.966932,26.15418765
Phuket,Winter,Overcast,49.87044122,20.68710074,1011.340583,22.46368556
Chiang Mai,Winter,Overcast,82.52029006,5.278408607,996.8913557,11.71285483
Khon Kaen,Summer,Cloudy,38.50920452,27.02592695,1008.41105,33.12709854
Khon Kaen,Rainy,Cloudy,37.72864328,9.568562327,1007.731305,29.22051864
Chiang Mai,Rainy,Overcast,,19.96953584,1010.123724,22.80641766
Phuket,Summer,Overcast,,0.40199207,1011.814935,29.33260785
Phuket,Summer,Sunny,84.18123294,5.541037628,994.6000992,31.76132334
Chiang Mai,Rainy,Sunny,60.08594014,13.88307959,1011.523271,25.03551111
Bangkok,Summer,Overcast,34.98534351,-48.3731767,1011.453352,32.06846183
Chiang Mai,Rainy,Cloudy,64.63954797,7.85068429,1008.269002,21.97059498
Khon Kaen,Rainy,Sunny,,10.84431827,1012.816781,28.48860859
Khon Kaen,Summer,Sunny,36.30090057,25.03955001,1011.994397,34.56917323
Chiang Mai,Summer,Cloudy,55.32419245,18.86206106,1010.535866,28.26179406
Bangkok,Summer,Sunny,71.94130733,13.00956334,1016.621103,32.22835791
Khon Kaen,Rainy,Sunny,88.82484923,2.2648461,1001.579712,24.10253457
Bangkok,Winter,Overcast,70.27551386,22.97270458,995.5877832,17.54067236
Chiang Mai,Summer,Cloudy,24.7891799,26.66879585,1005.307435,29.58716005
Phuket,Summer,Cloudy,29.19587759,0.13849885,1009.740979,34.82742524
Bangkok,Rainy,Sunny,52.63382354,9.437796512,1016.226372,30.88482154
Bangkok,Rainy,Overcast,27.85897586,19.33492272,1009.561529,28.11055541
Phuket,Summer,Overcast,60.19367425,20.2566409,995.5817453,26.56276079
Khon Kaen,Summer,Overcast,54.75288778,12.7797759,992.9780887,29.18742369
Chiang Mai,Rainy,Overcast,48.80426539,29.629492,991.2841989,20.49236147
Phuket,Summer,Cloudy,63.51507926,25.13370985,1006.622031,29.8189065
Chiang Mai,Rainy,Overcast,,18.40068601,998.3538936,23.94491827
Khon Kaen,Winter,Sunny,,1.594589465,1013.930731,28.45258228
Chiang Mai,Rainy,Overcast,61.80258449,24.2914017,997.4691906,17.18131763
Chiang Mai,Summer,Overcast,44.64075102,22.92604264,991.1643052,27.23558963
Bangkok,Summer,Overcast,94.66113835,19.02316409,1011.329612,21.33967559
Chiang Mai,Summer,Cloudy,35.5267921,18.25720189,995.0193988,31.51178205
Phuket,Rainy,Sunny,63.90786119,22.86036246,1011.757199,27.69116262
Phuket,Summer,Overcast,79.24743014,15.43375806,1006.636496,27.39176005
Khon Kaen,Summer,Sunny,72.99951362,6.477204345,1014.282259,28.95477279
Chiang Mai,Rainy,Sunny,42.84007648,15.25432207,1012.699169,28.6723788
Bangkok,Summer,Sunny,74.61704755,25.30283101,1002.604999,28.58353691
Phuket,Rainy,Sunny,92.45144407,22.31334604,999.9877088,23.518451
Khon Kaen,Rainy,Cloudy,39.64484509,-31.75996147,1010.110988,30.54925661
Phuket,Summer,Cloudy,26.9231877,21.42441462,1007.363653,35.45826747
Bangkok,Rainy,Sunny,83.09184559,7.873693809,1003.994538,24.5375629
Khon Kaen,Summer,Cloudy,52.96251189,19.4228888,997.9965022,33.5256173
Bangkok,Rainy,Cloudy,48.97950512,10.5353569,999.0731305,26.62892949
Bangkok,Summer,Overcast,94.62853094,5.169027236,1010.713541,21.34242055
Phuket,Rainy,Sunny,90.76148564,21.05432049,1009.090429,23.22873609
Phuket,Winter,Sunny,87.65720073,15.04806928,1012.411536,20.33421732
Chiang Mai,Summer,Sunny,48.71923342,12.63330293,1000.365544,29.90878634
Chiang Mai,Rainy,Cloudy,79.18247434,12.46357751,1018.138483,21.41326131
Khon Kaen,Rainy,Cloudy,45.49407166,15.55192323,1006.467711,27.11872355
Bangkok,Winter,Sunny,54.778266,16.84370512,996.9608732,25.87439382
Bangkok,Winter,Overcast,90.11089062,2.449201046,1000.692991,13.78383845
Phuket,Summer,Sunny,53.08892279,13.78921555,990.7860023,33.42858349
Khon Kaen,Rainy,Cloudy,61.14328212,16.02662185,996.9654866,22.71967375
Bangkok,Rainy,Sunny,34.13495329,-48.35441466,1007.215258,31.22586633
Khon Kaen,Summer,Sunny,76.13395445,3.848231746,1001.053433,29.95146425
Bangkok,Summer,Sunny,35.60386547,19.73214144,1003.570764,34.15692085
Chiang Mai,Summer,Cloudy,50.39310841,0.759087223,1003.534399,29.39479056
Chiang Mai,Rainy,Cloudy,70.10850464,6.219223067,993.3789984,21.99260599
Khon Kaen,Winter,Sunny,32.61510398,12.55958647,998.3527295,27.11742257
Phuket,Summer,Cloudy,54.89610834,10.49593805,1003.314586,32.26616759
Chiang Mai,Winter,Cloudy,42.10555529,24.44438456,1010.533441,22.16672435
Phuket,Summer,Cloudy,74.58822071,13.05705457,1016.660889,28.07557581
Khon Kaen,Rainy,Overcast,88.94161457,20.12780734,991.5602765,18.31535712
Bangkok,Winter,Sunny,23.21125636,29.9590442,1008.104184,26.5207986
Khon Kaen,Winter,Overcast,69.7746596,13.23323751,1016.649443,17.79141174
Phuket,Winter,,81.70777398,0.081639372,990.2565505,21.12100707
Khon Kaen,Summer,Overcast,92.24357552,2.802598248,1012.797185,21.95855958
Bangkok,Summer,Cloudy,61.673441,21.10406008,1017.901467,30.79068446
Khon Kaen,Rainy,Sunny,35.84718331,21.18992786,1009.978491,32.83318507
Bangkok,Summer,Overcast,,8.599735645,1015.210841,22.85224225
Chiang Mai,Rainy,Sunny,75.26515553,8.414654325,994.2171156,22.34069232
Khon Kaen,Winter,Sunny,31.70931675,26.53809879,1015.354773,30.17481183
Chiang Mai,Rainy,Cloudy,89.66363982,7.172749802,1008.630198,19.51277327
Khon Kaen,Rainy,Cloudy,56.94092996,29.97759376,1000.937803,26.75128674
Phuket,Winter,Cloudy,86.57549882,5.425175176,1007.835066,18.53556725
Phuket,Summer,Overcast,56.70702066,3.509845926,1002.368039,27.71680952
Khon Kaen,Rainy,Cloudy,86.82397301,12.89772952,1018.090072,19.36793886
Khon Kaen,Summer,Overcast,42.48297101,1.347837716,998.2870973,32.46302463
Chiang Mai,Winter,Overcast,72.84082368,29.31360002,1008.498669,14.63990672
Khon Kaen,Summer,Cloudy,93.30692791,0.28774513,999.9096328,24.55778627
Khon Kaen,Rainy,Sunny,55.04239044,9.910100687,1017.137923,24.99100102
Bangkok,Rainy,Cloudy,43.73247511,9.59739982,1017.589588,25.11342527
Phuket,Summer,,50.59842693,4.374125792,1005.590008,34.62682284
Chiang Mai,Rainy,Cloudy,,16.590253,990.1951546,26.32082768
Chiang Mai,Summer,Cloudy,76.56811023,7.071458243,1001.190368,25.91945811
Chiang Mai,Rainy,Cloudy,50.00697769,17.39521298,993.6473409,24.74043019
Bangkok,Rainy,Cloudy,44.89102391,16.19483812,996.7457842,28.53583411
Bangkok,Summer,Sunny,23.3858667,1.581273622,1017.874435,39.20861806
Phuket,Rainy,Overcast,65.86308152,6.241634524,1012.557641,24.71113801
Chiang Mai,Summer,Overcast,83.31754168,2.762620516,1001.338911,19.36027036
Chiang Mai,Winter,Overcast,93.22572545,10.35747795,1000.510123,10.10514656
Bangkok,Winter,Sunny,40.80932832,15.7930614,994.4029491,26.47046391
Khon Kaen,Winter,Cloudy,25.60568424,22.23782988,1000.552387,25.2895193
Khon Kaen,Rainy,,69.10085402,2.625314665,1013.367083,20.24009081
Khon Kaen,Summer,Overcast,82.79532238,9.855963068,990.482842,23.56231684
Phuket,Winter,Overcast,,20.06883525,1018.65662,24.13846806
Chiang Mai,Summer,Sunny,64.08726399,27.73694518,1017.932805,30.38027996
Phuket,Summer,Sunny,75.72640219,22.64201013,1017.393761,30.89220263
Chiang Mai,Summer,Overcast,60.25918935,27.8126404,995.1967015,24.83095024
Bangkok,Summer,Cloudy,78.82111556,20.14158201,1011.30832,27.81536789
Phuket,Summer,Cloudy,57.81938264,27.52926643,1015.079085,31.51498233
Chiang Mai,Summer,Sunny,34.16389468,13.9249919,990.5120736,35.26782106
Chiang Mai,Summer,Sunny,86.12778106,24.86143711,999.5579164,27.57032033
Bangkok,Summer,Cloudy,53.18331285,19.17213508,1013.534919,29.66588201
Phuket,Summer,Overcast,44.52974371,0.402970096,996.4986074,31.65959853
Chiang Mai,Rainy,Sunny,43.2330649,24.22179864,990.2682065,25.69614881
Khon Kaen,Rainy,Sunny,93.42129056,-44.26871636,1002.747463,22.05372683
Khon Kaen,Winter,,69.93388592,5.721225996,1015.627975,17.09005038
Khon Kaen,Summer,Sunny,52.99362758,4.016548258,998.7819037,31.43218132
Chiang Mai,Winter,Sunny,72.80916941,15.23185945,1008.031098,19.08831714
Khon Kaen,Winter,Cloudy,25.73943444,4.199905844,1015.631493,26.43612217
Phuket,Rainy,Cloudy,35.2937918,7.938958964,1002.235148,30.56447504
Phuket,Winter,Cloudy,24.32712458,19.09278716,1018.510128,28.03226158
Phuket,Winter,Cloudy,25.58091859,5.932821703,1005.306692,26.0451412
Phuket,Rainy,Sunny,49.59908069,17.07411583,1003.726367,30.6161621
Bangkok,Summer,Cloudy,24.77855694,9.068937625,1007.464579,35.01086104
Chiang Mai,Summer,Sunny,58.12427336,27.27897911,1004.645404,31.65680279
Khon Kaen,Winter,Cloudy,67.48777792,6.720670208,,19.72001401
Chiang Mai,Summer,Sunny,38.8256542,20.31668897,1009.631757,33.38148672
Bangkok,Winter,Overcast,87.62789339,20.3040307,996.6064118,14.52601216
Khon Kaen,Rainy,Cloudy,58.45178692,26.94064551,998.2877611,24.63684343
Phuket,Summer,Sunny,48.18575663,21.27908626,991.4750734,34.47362511
Phuket,Summer,Sunny,75.49226132,17.18140473,1008.421467,28.04311837
Chiang Mai,Rainy,Overcast,51.51716217,12.18549318,996.560017,24.51806187
Phuket,Summer,Sunny,68.50308179,12.04305775,1007.608775,30.03919026
Chiang Mai,Summer,Overcast,21.92338286,28.47574754,993.0797216,30.92309015
Khon Kaen,Summer,Sunny,22.10653852,29.69806852,,38.37393215
Bangkok,Rainy,Cloudy,81.71836581,17.86824046,,22.99110393
Bangkok,Rainy,Cloudy,22.68276829,15.16987134,1015.75475,29.70042376
Bangkok,Summer,Overcast,75.29784805,6.052514014,1005.79337,21.78266453
Bangkok,Rainy,Overcast,81.57430298,12.15387907,990.8329086,18.70016236
Khon Kaen,Rainy,Sunny,39.84496165,21.47242914,1015.324401,31.66315787
Bangkok,Summer,Sunny,73.17760708,26.7329549,991.8339446,27.1658928
Phuket,Summer,Cloudy,47.78653879,18.31043119,1010.861524,33.08988866
Bangkok,Summer,Sunny,91.33184576,16.69772152,1016.089784,25.45711653
Phuket,Summer,Sunny,27.41081328,23.8078799,1007.826736,900
Chiang Mai,Rainy,Cloudy,83.52144321,13.29014821,1018.5182,16.34282754
Bangkok,Rainy,Cloudy,31.41592326,6.988533745,,32.14398466
Phuket,Rainy,Sunny,47.10823958,6.964259243,1002.121296,27.76302556
Chiang Mai,Summer,Overcast,60.45043909,8.273190885,1009.888949,27.91557117
Khon Kaen,Summer,Cloudy,76.59478135,4.74533734,997.5579469,27.10695854
Khon Kaen,Rainy,Sunny,94.58921192,5.291774514,1002.524183,23.2357467
Khon Kaen,Winter,Overcast,94.14926451,9.810724656,1013.719348,14.01767492
Bangkok,Rainy,Cloudy,67.33933284,24.38915206,1001.427974,23.75938888
Bangkok,Rainy,Cloudy,28.5794237,17.18172978,995.1394468,28.31005971
Chiang Mai,Rainy,Cloudy,94.75129133,24.09890413,1003.985964,16.20631181
Phuket,Rainy,Sunny,60.49683377,27.73278053,997.840126,27.47756252
Khon Kaen,Rainy,Overcast,65.00028671,8.008300055,1005.364211,25.69047712
Khon Kaen,Summer,Cloudy,61.90124825,13.95367877,1011.439658,27.91959588
Phuket,Summer,Cloudy,92.07566433,1.808237763,1012.826313,27.76986863
Phuket,Summer,Overcast,55.83462821,20.9579022,1015.831716,32.00254758
Phuket,Rainy,Cloudy,69.58094047,27.89565782,1010.795282,24.72240341
Phuket,Rainy,Sunny,79.15846335,21.18850867,992.4896571,24.20396632
Bangkok,Rainy,Sunny,32.22074778,3.173510905,1004.175817,31.37673701
Bangkok,Summer,Overcast,93.87820659,13.06785945,1008.690038,23.38355009
Bangkok,Summer,Overcast,29.36125662,7.685514894,1003.426306,31.00364395
Phuket,Rainy,Cloudy,57.77375029,29.66067668,1005.926552,29.7115758
Phuket,Winter,Overcast,72.01882443,24.27353761,1014.659439,17.23290897
Bangkok,Summer,Overcast,56.49086266,16.65338121,998.644958,28.40079256
Bangkok,Winter,Cloudy,49.00743154,27.22534313,1008.909894,22.23967841
Bangkok,Summer,Sunny,21.14125207,16.05747401,1000.800807,38.50084672
Phuket,Rainy,Overcast,63.72983367,14.39216156,998.0776521,20.4175818
Phuket,Summer,Sunny,83.01695421,9.547442308,1008.26259,28.98545921
Khon Kaen,Summer,Sunny,,1.576835815,1009.575947,30.38444415
Chiang Mai,Winter,Cloudy,65.85057801,15.91684914,1009.502002,16.66469238
Phuket,Rainy,Sunny,89.83867934,12.17733369,999.1466588,23.98901159
Phuket,Summer,Cloudy,49.50831715,26.36522153,1017.769921,28.56336696
Bangkok,Summer,Cloudy,39.43705204,12.41552005,1017.641105,34.34138497
Chiang Mai,Summer,Sunny,58.3905575,18.3752493,1002.304252,28.29067629
Phuket,Rainy,Overcast,80.63596247,28.80851697,1013.227335,18.78353982
Phuket,Summer,Overcast,71.9997783,17.04698988,1005.781521,28.83867071
Phuket,Winter,Overcast,29.08920833,6.203697884,998.9938565,24.33551971
Khon Kaen,Rainy,Overcast,94.23963992,10.75161038,1008.652555,18.33673036
Phuket,Summer,Sunny,62.59207884,1.292630839,991.6921367,31.16004286
Bangkok,Rainy,Cloudy,77.13991988,25.69894217,1006.350906,21.15856476
Phuket,Summer,Overcast,90.76518302,11.67584339,1000.105767,23.69149922
Bangkok,Winter,Sunny,27.34620277,20.47217614,1012.624118,27.91955502
Phuket,Summer,Sunny,72.91920861,29.8846288,1006.135422,27.9067871
Bangkok,Rainy,Overcast,71.04465018,14.22880158,1007.44218,21.98766999
Chiang Mai,Summer,Overcast,40.33153957,9.265659709,1018.406042,29.24774477
Phuket,Rainy,Overcast,78.54953605,9.410597614,994.8490787,24.20228651
Phuket,Summer,Cloudy,83.45403339,27.49954478,1018.357528,27.45124148
Khon Kaen,Winter,Sunny,38.59153574,1.959981251,993.1443429,25.82280227
Chiang Mai,Rainy,Overcast,65.01022816,27.82212571,1007.479058,19.3325117
Bangkok,Winter,Cloudy,,22.94516435,995.804655,29.32324804
Khon Kaen,Rainy,Overcast,56.15734718,0.30383359,997.6555618,26.12727636
Phuket,Rainy,Sunny,72.60912607,18.19145672,1004.424381,27.80643144
Bangkok,Summer,Overcast,90.10432102,7.931630674,990.9209881,24.56333352
Khon Kaen,Summer,Overcast,93.75337728,13.83398798,1002.508696,25.90339355
Khon Kaen,Rainy,Sunny,,7.122697867,1008.259973,28.82274997
Bangkok,Rainy,Cloudy,34.05256751,5.581511349,1003.397912,29.86230368
Phuket,Summer,Sunny,49.83978402,-5.746684722,1010.682619,32.86373685
Phuket,Rainy,Cloudy,36.43794994,3.930017542,1010.865279,30.37056478
Chiang Mai,Rainy,Sunny,58.3162083,13.30402616,1003.771652,23.1516555
Bangkok,Rainy,Overcast,37.02101931,5.556826863,1004.717461,27.80812367
Bangkok,Rainy,Overcast,54.22062759,22.25132176,1019.384487,24.2669741
Bangkok,Summer,Overcast,51.9345464,3.612189126,,27.56266108
Chiang Mai,Summer,Cloudy,92.39152661,6.574218118,,22.30851625
Khon Kaen,Winter,Cloudy,,0.096247597,1017.595385,25.6002631
Chiang Mai,Summer,Overcast,88.29939454,12.01051909,1008.445321,19.01889159
Chiang Mai,Summer,Sunny,93.92132064,2.794892717,1013.064984,22.24865423
Khon Kaen,Rainy,Cloudy,59.66129522,23.23374648,1003.055551,27.56257522
Phuket,Summer,Cloudy,33.83110491,19.23421535,1016.238597,38.77264785
Chiang Mai,Rainy,Cloudy,25.73817187,3.266089624,1001.015774,26.845974
Khon Kaen,Winter,Cloudy,87.79859295,18.92809659,1013.216124,14.54209704
Chiang Mai,Summer,Overcast,81.78563811,17.58134423,1007.448922,20.23062427
Phuket,Summer,Sunny,34.65936193,21.45507084,993.0544177,34.01261787
Chiang Mai,Summer,Sunny,66.56622482,16.97421108,1012.585958,24.81712587
Bangkok,Summer,Cloudy,21.02519673,21.98928041,,37.4816232
Phuket,Rainy,,40.62131736,1.35605648,1012.881194,28.33848854
Khon Kaen,Summer,Sunny,61.72714234,11.84401594,1004.965179,32.67050241
Chiang Mai,Summer,Overcast,31.03621593,27.68048908,1008.495445,29.38720193
Chiang Mai,Summer,Sunny,32.05176004,16.17601345,1003.867235,31.02268457
Chiang Mai,Rainy,Cloudy,47.82894785,4.039944959,1004.528323,24.13148987
Phuket,Rainy,Cloudy,79.14498085,6.414971387,1000.960064,26.21846078
Chiang Mai,Rainy,Sunny,,27.87255281,1005.71355,24.57795654
Bangkok,Rainy,Sunny,77.08238971,15.56778369,1011.191378,26.61416732
Phuket,Winter,Overcast,37.18990676,2.582174516,1018.781288,25.00765639
Phuket,Winter,Sunny,55.16344143,2.37329927,1013.98745,23.99205616
Phuket,Summer,Sunny,77.4668529,25.27006003,,31.72492061
Phuket,Winter,Sunny,92.75372435,17.6880207,1005.233446,19.86084386
Bangkok,Rainy,Overcast,,12.96803742,1002.676691,25.16974908
Khon Kaen,Summer,Overcast,89.76197184,27.04344576,994.7466237,23.00626174
Khon Kaen,Rainy,Overcast,68.98965124,15.9299709,1004.643514,23.00027
Phuket,Summer,Sunny,86.61616559,8.464365175,1007.34972,28.51538951
Chiang Mai,Summer,Sunny,64.54718235,21.37676775,1004.450784,28.56157955
Chiang Mai,Summer,Overcast,,24.9842698,1009.55653,21.72527732
Bangkok,Winter,Sunny,64.62324094,20.59962673,990.1281637,19.81926482
Chiang Mai,Rainy,Cloudy,53.28045238,23.33878528,997.7006272,23.65241914
Khon Kaen,Rainy,Sunny,65.92971427,3.677067725,1016.299995,24.43611379
Phuket,Rainy,Overcast,53.35442991,1.11612685,1008.984154,25.45261372
Chiang Mai,Winter,Sunny,77.68683612,18.01369925,1007.864042,16.3769838
Bangkok,Rainy,Cloudy,89.007928,7.000690011,1000.864125,18.45380209
Bangkok,Summer,Cloudy,31.1874291,17.44153759,1005.651556,32.82248723
Bangkok,Rainy,Sunny,69.9337595,28.59447547,1003.657717,25.68686811
Khon Kaen,Rainy,Cloudy,50.23425005,0.247178483,1000.530384,24.965652
Phuket,Summer,Overcast,58.64199443,18.76841786,991.2707259,28.92533543
Chiang Mai,Rainy,Overcast,57.26383307,22.87492577,1011.264577,19.35596206
Khon Kaen,Winter,Cloudy,23.6370414,15.30906796,1009.642068,25.21291474
Phuket,Summer,Cloudy,70.77522871,14.97777943,1006.21559,28.62090361
Bangkok,Summer,Cloudy,36.59500696,7.626077697,990.6042601,33.0447038
Bangkok,Summer,Cloudy,22.11256964,12.60008078,996.3840868,33.59394554
Khon Kaen,Summer,Sunny,21.44360259,10.72014071,991.7417401,38.0831038
Phuket,Rainy,Cloudy,21.1721621,13.74806143,997.8881353,33.24021089
Chiang Mai,Summer,Overcast,,24.27799476,1019.626063,22.81349091
Chiang Mai,Summer,Overcast,30.35237821,9.515861817,992.6814913,27.06606749
Chiang Mai,Rainy,Sunny,,5.377058798,1014.186152,29.42744906
Chiang Mai,Summer,Cloudy,87.07325186,2.076701056,992.1422741,23.48638422
Bangkok,Summer,Sunny,72.39814227,20.61203287,1002.127843,31.40021893
Khon Kaen,Summer,Overcast,43.7135134,1.100359796,999.1000682,31.01837381
Khon Kaen,Winter,Overcast,86.65309005,13.34541695,1017.973237,17.31900783
Khon Kaen,Rainy,Overcast,85.83374622,5.148070978,1017.564611,19.84205104
Khon Kaen,Rainy,Sunny,85.3582925,11.99700465,,24.61522748
Chiang Mai,Winter,Cloudy,36.9815225,19.74506234,999.2388495,21.01145917
Khon Kaen,Summer,Overcast,64.18072142,7.732040442,1017.773905,29.81744449
Phuket,Rainy,Overcast,83.70195986,23.17877373,1001.079921,21.67150524
Bangkok,Summer,Overcast,51.9345464,3.612189126,1013.09097,27.56266108
Bangkok,Summer,Cloudy,60.10533025,12.8356249,996.8346299,30.49848298
Bangkok,Winter,Overcast,,15.49003391,996.303113,17.34968776
Phuket,Summer,Cloudy,29.23007155,25.54410843,997.1230264,36.20514002
Chiang Mai,Winter,Sunny,64.13063022,18.02209815,1002.206749,18.11576295
Bangkok,Summer,Sunny,25.43970595,6.059041431,1004.499455,39.77612922
Bangkok,Summer,Overcast,28.29621745,20.31812783,1005.556643,31.29347083
Bangkok,Summer,Cloudy,71.50577369,5.058329078,999.511971,28.76611678
Bangkok,Summer,Sunny,88.00052105,21.04640329,991.5869246,25.54362564
Khon Kaen,Rainy,Sunny,31.61059104,26.73504136,1017.126321,32.08476143
Khon Kaen,Rainy,Overcast,33.73344498,13.60594941,1006.480087,29.04381724
Chiang Mai,Summer,Overcast,81.21086581,9.751425296,991.2771845,24.66237364
Khon Kaen,Summer,Sunny,87.4557628,10.13830838,992.5653721,27.28155552
Chiang Mai,Rainy,Sunny,72.36098381,0.65715261,1010.066554,23.09911444
Phuket,Winter,Overcast,39.86423499,14.7120182,992.4005259,17.66996566
Bangkok,Rainy,Sunny,37.89748753,8.071200098,1004.800607,29.9987427
Khon Kaen,Rainy,Overcast,87.86414992,25.94174072,997.942242,19.15732606
Phuket,Winter,Cloudy,34.1364359,11.3928677,1012.646133,25.83884495
Khon Kaen,Rainy,Overcast,,11.80080392,1001.273682,29.3799663
Phuket,Rainy,Overcast,79.00218979,4.905519112,992.1361551,22.84045421
Bangkok,Summer,Sunny,,0.287226042,999.7804325,31.77337397
Phuket,Rainy,Cloudy,90.28704346,12.70695083,1016.633971,22.49899589
Khon Kaen,Rainy,Overcast,82.77880383,21.49308306,1011.980848,18.62631809
Bangkok,Rainy,Cloudy,92.28646734,2.099810965,993.4948889,22.48555615
Khon Kaen,Rainy,Cloudy,,29.60979811,993.4177722,29.59044711
Khon Kaen,Summer,Overcast,77.01067251,8.38148772,1014.902478,25.20841946
Bangkok,Rainy,Sunny,43.01558355,26.71448209,1000.984535,27.31375087
Phuket,Rainy,Overcast,59.25611483,5.54365854,993.5879613,25.76413193
Chiang Mai,Rainy,Cloudy,71.61103328,14.76544413,1004.216221,20.07696743
Khon Kaen,Winter,Cloudy,63.70547242,3.135983371,996.1782941,20.7957292
Bangkok,Summer,Sunny,37.25880937,21.07409824,1010.622365,37.70611709
Chiang Mai,Rainy,Overcast,91.66980931,26.00737245,1016.774667,16.88328242
Phuket,Summer,Cloudy,72.50642195,15.96630779,1002.201153,29.14675688
Chiang Mai,Rainy,Overcast,,25.32771021,997.5060136,20.24275141
Khon Kaen,Winter,Cloudy,85.2434265,19.38066776,1010.344821,16.51216976
Bangkok,Summer,Cloudy,43.4133747,-33.55156256,1013.775215,30.86054954
Khon Kaen,Summer,Cloudy,22.24438116,17.62939738,1010.275047,36.32720466
Khon Kaen,Summer,Sunny,66.49696511,9.160275349,1010.118633,33.12712612
Khon Kaen,Rainy,Cloudy,27.41894507,18.86474324,998.3436218,31.74471873
Bangkok,Rainy,Sunny,40.30548527,25.63822645,1015.738088,28.16884694
Bangkok,Summer,Cloudy,92.11311784,4.414761625,,26.73427557
Khon Kaen,Winter,Sunny,65.13501641,26.4221434,1009.521488,22.65196863
Khon Kaen,Rainy,Sunny,,15.36310169,,24.87715134
Khon Kaen,Rainy,Sunny,23.07406726,9.417119602,1014.691313,35.51475831
Bangkok,Rainy,Overcast,21.787016,28.59341559,1004.603928,26.92064754
Khon Kaen,Winter,Sunny,65.33717006,19.98322251,1017.475021,20.44211713
Khon Kaen,Winter,Sunny,59.01693552,23.41589909,1004.024291,21.57504291
Khon Kaen,Winter,Sunny,39.16052574,11.13717334,999.9260102,25.27469149
Phuket,Summer,Cloudy,62.01761619,1.811502397,1010.960031,30.52904609
Phuket,Winter,Sunny,60.419388,12.34045136,1009.46732,24.43145485
Bangkok,Summer,Overcast,28.77448641,2.71403944,995.4149863,34.44585938
Phuket,Summer,Overcast,81.48684913,2.787353349,1005.993613,24.3163011
Bangkok,Summer,Cloudy,22.68555263,10.85277569,996.3618863,32.87097011
Chiang Mai,Winter,Cloudy,60.87130057,23.32586183,1013.664378,13.98828714
Khon Kaen,Summer,Overcast,,27.66260195,990.1421589,30.39683285
Khon Kaen,Rainy,Sunny,40.64574292,0.799380116,1002.422489,32.27791604
